multiplex	node	score
2	OID:1826	0.7105260937009112
2	OID:6364	0.09586841746269274
2	OID:0050425	0.006761183242727387
2	OID:14330	0.0008025096817977534
2	OID:1319	0.0007749589145059643
2	OID:5419	0.0005684490606389221
2	OID:2994	0.00048717241092689425
2	OID:2377	0.0004866728301371904
2	OID:3312	0.0004793597207398818
2	OID:10652	0.0004639677923518987
2	OID:3070	0.0004567489452383388
2	OID:11119	0.00045638199227150884
2	OID:12849	0.00044889197517330006
2	OID:332	0.0004439066335101206
2	OID:10941	0.000389298304337954
2	OID:1094	0.0003798251718311742
2	OID:8986	0.00037977872408577387
2	OID:3565	0.0003645512405891621
2	OID:1595	0.0003522886729893434
2	OID:0050741	0.00035107031903332665
2	OID:1192	0.00030038050905797367
2	OID:594	0.0002614842414235289
2	OID:11949	0.00023280693245036763
2	OID:784	0.0002319838037907013
2	OID:10763	0.00022924337300319247
2	OID:5612	0.00019406756452765699
2	OID:11934	0.00019333075426296686
2	OID:0060119	0.00016469080598096719
2	OID:9296	0.00015619716884870746
2	OID:184	0.00014704214870812725
2	OID:2355	0.00014312105416687827
2	OID:1115	0.0001290532075057921
2	OID:12930	0.000128617974266254
2	OID:9970	0.00011678725453955345
2	OID:7148	0.00011439193519469531
2	OID:2841	0.00011406946161956508
2	OID:12361	0.00010935912806892816
2	OID:1909	0.00010617633048330631
2	OID:12995	0.00010546338082975416
2	OID:1686	0.0001049858031500012
2	OID:1459	0.00010353125714774373
2	OID:12365	0.00010040037760240041
2	OID:2174	9.519516557917622e-05
2	OID:9074	9.205273082719063e-05
2	OID:13241	9.036184257082414e-05
2	OID:1324	8.849632323265545e-05
2	OID:9835	8.09841509511938e-05
2	OID:1024	8.058603434762211e-05
2	OID:3083	7.980311331440073e-05
2	OID:8850	7.973307156122705e-05
2	OID:9352	7.263253645534626e-05
2	OID:11476	7.03384839589614e-05
2	OID:1612	6.963298496451903e-05
2	OID:9744	6.93647316217846e-05
2	OID:4159	6.933152619397675e-05
2	OID:4481	6.859280076603022e-05
2	OID:4045	6.650066381768664e-05
2	OID:3393	6.399735730582371e-05
2	OID:0050742	6.350066260856128e-05
2	OID:3277	6.196187278835412e-05
2	OID:418	6.160373408673465e-05
2	OID:5559	5.779154014778375e-05
2	OID:3310	5.757115668938192e-05
2	OID:5408	5.586348695145482e-05
2	OID:1793	5.1961864344950715e-05
2	OID:635	5.1191572589090005e-05
2	OID:8893	5.048309418767123e-05
2	OID:8398	4.858206220809736e-05
2	OID:11714	4.849093595342463e-05
2	OID:10608	4.749124146042493e-05
2	OID:3953	4.716218957991578e-05
2	OID:10871	4.6413076170142795e-05
2	OID:7693	4.499099183922775e-05
2	OID:175	4.460778668072916e-05
2	OID:263	4.438304341734905e-05
2	OID:2531	4.3267879776445696e-05
2	OID:1781	4.2554380818138816e-05
2	OID:12306	4.130431410385965e-05
2	OID:8778	4.024445895972582e-05
2	OID:1936	3.821321543316107e-05
2	OID:1312	3.7579227948906225e-05
2	OID:824	3.671102182888703e-05
2	OID:11920	3.643402336677115e-05
2	OID:5875	3.5367567974210966e-05
2	OID:5041	3.459024796463352e-05
2	OID:2986	3.351413199354612e-05
2	OID:4989	3.317209365214168e-05
2	OID:14004	3.245180870566455e-05
2	OID:7147	3.239572999159017e-05
2	OID:986	3.1228761074969824e-05
2	OID:10534	3.091200582291495e-05
2	OID:8577	3.0734771937951976e-05
2	OID:11612	2.992898397130374e-05
2	OID:2394	2.915911782827312e-05
2	OID:13223	2.8710581841633773e-05
2	OID:10283	2.818922089695471e-05
2	OID:219	2.685941139036146e-05
2	OID:216	2.670857880788714e-05
2	OID:12185	2.6501057394809133e-05
2	OID:14221	2.6298016431489705e-05
