multiplex	node	score
3	DB00996	0.002272009457383356
3	DB00313	0.0021572073062583524
3	DB00273	0.002147386828810778
3	DB00252	0.002075458164104848
3	DB01174	0.0020264094031214332
3	DB00564	0.00201364731265138
3	DB06218	0.0020009969493088656
3	DB00347	0.001999809364721021
3	DB01068	0.0019932869741135363
3	DB00818	0.001978710643058584
3	DB00555	0.0019739352982751012
3	DB00829	0.0019714278028471967
3	DB00794	0.001971012984241623
3	DB00819	0.0019709750257697234
3	DB00349	0.001965752216556749
3	DB00230	0.0019610955330712446
3	DB00776	0.001960344973372916
3	DB00683	0.0019505629830209872
3	DB01351	0.0019465604426486432
3	DB01320	0.0019382160674422159
3	DB00949	0.0019382108373681766
3	DB00909	0.001937187580584195
3	DB01202	0.001917330669307132
3	DB01080	0.0019088267832773013
3	DB06201	0.0019025646526276941
3	DB01031	0.0003788214716568527
3	DB00517	0.0003609936165379387
3	DB00617	0.0003336042769958853
3	DB06716	0.0003311582037335846
3	DB00703	0.00033028787307736736
3	DB00241	0.00025790429769196953
3	DB00669	0.0002559221258504251
3	DB00918	0.0002541151728582539
3	DB00216	0.00024702522810331065
3	DB00315	0.00024109856635829043
3	DB00321	0.00023912539800739183
3	DB00953	0.00023374158569461836
3	DB00924	0.000233027606867549
3	DB00696	0.00023214870498963752
3	DB00434	0.0002315881813387538
3	DB00952	0.00023000667738606526
3	DB01435	0.00022715179468995477
3	DB00320	0.00021797070519967074
3	DB00586	0.00021730853242666768
3	DB01173	0.00021718150113708297
3	DB00788	0.00021716747536646198
3	DB00353	0.00021703374377217552
3	DB00201	0.00021384442401523816
3	DB00328	0.00021380315862629747
3	DB00571	0.00021378091866218452
3	DB00697	0.00021369969230554484
3	DB00945	0.00021264055802506406
3	DB00635	0.00021258383043523143
3	DB01233	0.00021163277358871347
3	DB00661	0.0002113002357073432
3	DB00316	0.00021050147655466526
3	DB00998	0.00021049302682160697
3	DB00149	0.0002098983420849068
3	DB00373	0.0002093979316240272
3	DB00130	0.00020575934058910642
3	DB00161	0.00020252954195333351
3	DB06775	0.00019970874551027826
3	DB00205	0.0001661967030469031
3	DB00384	0.00016567004414556855
3	DB00849	0.00016251885190140825
3	DB05246	0.00014324942436931285
3	DB00498	0.0001208523772044035
3	DB00120	0.00011147364309204258
3	DB00745	0.00011105186458013591
3	DB01121	0.0001109366399336333
3	DB00754	0.00010454302797667014
3	DB01437	0.00010408408789841103
3	DB00832	9.196625338845905e-05
3	DB00676	9.059535772527725e-05
3	DB00312	8.686371050476066e-05
3	DB00306	8.60713152243027e-05
3	DB00237	8.596611722564301e-05
3	DB00423	8.417803106873198e-05
3	DB00418	8.353525899280952e-05
3	DB01353	8.289915494219447e-05
3	DB01352	8.250104301280392e-05
3	DB00812	8.103794154813975e-05
3	DB00575	7.5448742251361e-05
3	DB01354	7.222587705412555e-05
3	DB00561	6.95986646698937e-05
3	DB00404	6.572365955071604e-05
3	DB00897	6.438742823051266e-05
3	DB01215	6.424791585000573e-05
3	DB00842	6.41035265873926e-05
3	DB00628	6.308471109362949e-05
3	DB00690	6.301413778432706e-05
3	DB01567	6.109106904928303e-05
3	DB01511	6.0353460517071765e-05
3	DB01588	5.993361624664926e-05
3	DB00186	5.938644624081604e-05
3	DB00801	5.7818976499243466e-05
3	DB01544	5.601846638321106e-05
3	DB00268	5.5091260198896403e-05
3	DB01154	5.375825176078932e-05
3	DB00231	5.213726831017339e-05
