Disease::DOID:7693	Symptom::D007383
Disease::DOID:2994	Symptom::D021501
Disease::DOID:7148	Symptom::D010146
Disease::DOID:1319	Symptom::D013064
Disease::DOID:1324	Symptom::D003248
Disease::DOID:1612	Symptom::D059373
Disease::DOID:1192	Symptom::D009437
Disease::DOID:13499	Symptom::D006396
Disease::DOID:2994	Symptom::D004433
Disease::DOID:5559	Symptom::D006732
Disease::DOID:1595	Symptom::D053608
Disease::DOID:1024	Symptom::D012877
Disease::DOID:2596	Symptom::D004417
Disease::DOID:1319	Symptom::D000381
Disease::DOID:5419	Symptom::D011596
Disease::DOID:10534	Symptom::D006356
Disease::DOID:2377	Symptom::D006816
Disease::DOID:0060119	Symptom::D003639
Disease::DOID:784	Symptom::D054058
Disease::DOID:5419	Symptom::D000377
Disease::DOID:8850	Symptom::D005158
Disease::DOID:263	Symptom::D010148
Disease::DOID:1024	Symptom::D009133
Disease::DOID:13241	Symptom::D001750
Disease::DOID:1826	Symptom::D003655
Disease::DOID:1595	Symptom::D012893
Disease::DOID:1115	Symptom::D010264
Disease::DOID:9074	Symptom::D011693
Disease::DOID:5559	Symptom::D006469
Disease::DOID:1115	Symptom::D004417
Disease::DOID:11119	Symptom::D012021
Disease::DOID:2994	Symptom::D002637
Disease::DOID:824	Symptom::D009058
Disease::DOID:3393	Symptom::D020181
Disease::DOID:4989	Symptom::D014839
Disease::DOID:2377	Symptom::D005132
Disease::DOID:1993	Symptom::D005334
Disease::DOID:0050742	Symptom::D006930
Disease::DOID:4606	Symptom::D003085
Disease::DOID:1909	Symptom::D009325
Disease::DOID:12930	Symptom::D006319
Disease::DOID:1595	Symptom::D002389
Disease::DOID:0060119	Symptom::D006314
Disease::DOID:10652	Symptom::D000849
Disease::DOID:10534	Symptom::D056865
Disease::DOID:1324	Symptom::D007040
Disease::DOID:1725	Symptom::D003085
Disease::DOID:13241	Symptom::D014786
Disease::DOID:594	Symptom::D000472
Disease::DOID:7148	Symptom::D009133
Disease::DOID:10871	Symptom::D005130
Disease::DOID:14004	Symptom::D015746
Disease::DOID:2994	Symptom::D001259
Disease::DOID:986	Symptom::D011538
Disease::DOID:263	Symptom::D000006
Disease::DOID:7693	Symptom::D002303
Disease::DOID:1826	Symptom::D004421
Disease::DOID:418	Symptom::D004417
Disease::DOID:1192	Symptom::D015875
Disease::DOID:2841	Symptom::D006985
Disease::DOID:635	Symptom::D000006
Disease::DOID:2998	Symptom::D005262
Disease::DOID:1024	Symptom::D005334
Disease::DOID:1324	Symptom::D009461
Disease::DOID:4481	Symptom::D012135
Disease::DOID:2043	Symptom::D011696
Disease::DOID:10652	Symptom::D007706
Disease::DOID:8778	Symptom::D015746
Disease::DOID:6364	Symptom::D006212
Disease::DOID:1595	Symptom::D019954
Disease::DOID:7693	Symptom::D010149
Disease::DOID:12995	Symptom::D011595
Disease::DOID:12365	Symptom::D002524
Disease::DOID:585	Symptom::D053584
Disease::DOID:8986	Symptom::D009290
Disease::DOID:3083	Symptom::D006985
Disease::DOID:1115	Symptom::D010146
Disease::DOID:1909	Symptom::D005221
Disease::DOID:10941	Symptom::D012607
Disease::DOID:12930	Symptom::D002639
Disease::DOID:184	Symptom::D014786
Disease::DOID:784	Symptom::D000787
Disease::DOID:418	Symptom::D005132
Disease::DOID:7148	Symptom::D005334
Disease::DOID:11934	Symptom::D046089
Disease::DOID:2994	Symptom::D001072
Disease::DOID:3565	Symptom::D006987
Disease::DOID:184	Symptom::D018908
Disease::DOID:10534	Symptom::D006606
Disease::DOID:5041	Symptom::D014840
Disease::DOID:1793	Symptom::D000860
Disease::DOID:10608	Symptom::D016553
Disease::DOID:5559	Symptom::D009207
Disease::DOID:5408	Symptom::D003128
Disease::DOID:8778	Symptom::D003967
Disease::DOID:1319	Symptom::D010291
Disease::DOID:4989	Symptom::D013746
Disease::DOID:784	Symptom::D001926
Disease::DOID:3312	Symptom::D012892
Disease::DOID:3070	Symptom::D010292
Disease::DOID:10763	Symptom::D000787
Disease::DOID:12849	Symptom::D002389
Disease::DOID:10608	Symptom::D002524
Disease::DOID:1595	Symptom::D005926
Disease::DOID:10941	Symptom::D003128
Disease::DOID:2994	Symptom::D005862
Disease::DOID:14268	Symptom::D007565
Disease::DOID:8577	Symptom::D011693
Disease::DOID:12849	Symptom::D020238
Disease::DOID:12236	Symptom::D005222
Disease::DOID:13241	Symptom::D012166
Disease::DOID:9296	Symptom::D004314
Disease::DOID:11054	Symptom::D053202
Disease::DOID:1115	Symptom::D006930
Disease::DOID:13189	Symptom::D010146
Disease::DOID:1245	Symptom::D017699
Disease::DOID:11949	Symptom::D020234
Disease::DOID:11054	Symptom::D011782
Disease::DOID:3312	Symptom::D014202
Disease::DOID:1319	Symptom::D000849
Disease::DOID:418	Symptom::D018589
Disease::DOID:2998	Symptom::D006396
Disease::DOID:263	Symptom::D008607
Disease::DOID:8778	Symptom::D005335
Disease::DOID:6364	Symptom::D014839
Disease::DOID:9296	Symptom::D009058
Disease::DOID:2043	Symptom::D008607
Disease::DOID:10652	Symptom::D004314
Disease::DOID:219	Symptom::D005414
Disease::DOID:1826	Symptom::D019575
Disease::DOID:1094	Symptom::D017109
Disease::DOID:1909	Symptom::D014008
Disease::DOID:13223	Symptom::D003248
Disease::DOID:8398	Symptom::D010149
Disease::DOID:8986	Symptom::D012891
Disease::DOID:5041	Symptom::D005483
Disease::DOID:3121	Symptom::D003085
Disease::DOID:4481	Symptom::D011602
Disease::DOID:3070	Symptom::D012640
Disease::DOID:332	Symptom::D014826
Disease::DOID:3571	Symptom::D004438
Disease::DOID:9074	Symptom::D001750
Disease::DOID:3070	Symptom::D014717
Disease::DOID:1993	Symptom::D005414
Disease::DOID:1993	Symptom::D003967
Disease::DOID:13223	Symptom::D003085
Disease::DOID:2377	Symptom::D009122
Disease::DOID:12361	Symptom::D006942
Disease::DOID:10763	Symptom::D050177
Disease::DOID:1192	Symptom::D006261
Disease::DOID:14330	Symptom::D013494
Disease::DOID:9296	Symptom::D006472
Disease::DOID:1781	Symptom::D014832
Disease::DOID:12185	Symptom::D004244
Disease::DOID:12306	Symptom::D006311
Disease::DOID:10283	Symptom::D059411
Disease::DOID:7148	Symptom::D011782
Disease::DOID:784	Symptom::D011537
Disease::DOID:1936	Symptom::D050177
Disease::DOID:2841	Symptom::D006685
Disease::DOID:2994	Symptom::D010291
Disease::DOID:8986	Symptom::D017593
Disease::DOID:10652	Symptom::D000381
Disease::DOID:13241	Symptom::D018908
Disease::DOID:90	Symptom::D012585
Disease::DOID:12185	Symptom::D006312
Disease::DOID:3083	Symptom::D006935
Disease::DOID:11934	Symptom::D019547
Disease::DOID:5419	Symptom::D007806
Disease::DOID:12185	Symptom::D011304
Disease::DOID:1024	Symptom::D005158
Disease::DOID:3070	Symptom::D010243
Disease::DOID:7148	Symptom::D013651
Disease::DOID:3083	Symptom::D007040
Disease::DOID:2994	Symptom::D013575
Disease::DOID:10941	Symptom::D014474
Disease::DOID:5419	Symptom::D002375
Disease::DOID:11949	Symptom::D006212
Disease::DOID:10941	Symptom::D003221
Disease::DOID:1319	Symptom::D006606
Disease::DOID:11949	Symptom::D034062
Disease::DOID:9835	Symptom::D003638
Disease::DOID:2394	Symptom::D004487
Disease::DOID:1790	Symptom::D003128
Disease::DOID:2531	Symptom::D014839
Disease::DOID:2377	Symptom::D009222
Disease::DOID:1459	Symptom::D005221
Disease::DOID:1909	Symptom::D003967
Disease::DOID:1595	Symptom::D006963
Disease::DOID:8398	Symptom::D059226
Disease::DOID:5559	Symptom::D004417
Disease::DOID:3070	Symptom::D002524
Disease::DOID:3070	Symptom::D010291
Disease::DOID:3953	Symptom::D005334
Disease::DOID:14330	Symptom::D053158
Disease::DOID:2377	Symptom::D004244
Disease::DOID:10652	Symptom::D008569
Disease::DOID:2986	Symptom::D016553
Disease::DOID:2994	Symptom::D006315
Disease::DOID:635	Symptom::D011696
Disease::DOID:2841	Symptom::D001049
Disease::DOID:1686	Symptom::D015877
Disease::DOID:363	Symptom::D000860
Disease::DOID:14330	Symptom::D009325
Disease::DOID:594	Symptom::D009041
Disease::DOID:1826	Symptom::D038901
Disease::DOID:12361	Symptom::D011782
