multiplex	node	score
6	C0042963	1.600226758322359e-05
6	C0027497	1.5920799870540025e-05
6	C0018681	1.575867166238686e-05
6	C0011603	1.4412813078491735e-05
6	C0015230	1.4336257228514393e-05
6	C2830004	1.433487505188281e-05
6	C0012833	1.428770757186941e-05
6	C0004093	1.2993223183081507e-05
6	C0015672	1.1773243359310733e-05
6	C0085631	1.1728780872027027e-05
6	C0004134	1.1408748709437637e-05
6	C1443060	1.1000579060952015e-05
6	C0232462	1.0784614519688063e-05
6	C0009806	1.0740184461420878e-05
6	C0020517	1.0732912610039523e-05
6	C0033774	1.063446511122637e-05
6	C0011991	1.049000278703237e-05
6	C0042571	1.040235993205705e-05
6	C0017178	1.0036302174094262e-05
6	C0009676	9.88809137460855e-06
6	C0012569	9.803277646508695e-06
6	C0003123	9.713461557424313e-06
6	C0917801	9.562001238051238e-06
6	C0015967	9.425496382576973e-06
6	C0003467	9.179780985518951e-06
6	C0027765	9.035297665763563e-06
6	C0023530	8.90445181020521e-06
6	C0013395	8.8657031654224e-06
6	C0040034	8.74510953519149e-06
6	C0037274	8.724085124557329e-06
6	C0040822	8.649538341913927e-06
6	C0030554	8.278791571742536e-06
6	C0028738	8.265644860192461e-06
6	C0178298	8.25038551304025e-06
6	C0018524	8.083793130404218e-06
6	C0004936	8.004150706825783e-06
6	C0013144	7.97282409637203e-06
6	C0042109	7.956389876596974e-06
6	C0036572	7.83062952002265e-06
6	C0233494	7.782442032513241e-06
6	C0027769	7.735203448746073e-06
6	C0015397	7.637554474593365e-06
6	C0020649	7.585020741769823e-06
6	C0002871	7.5466220415525955e-06
6	C0036974	7.405423392441385e-06
6	C0948594	7.3964200704464e-06
6	C0009450	7.341633783837842e-06
6	C0344232	7.285659754975503e-06
6	C0162429	7.271796053721458e-06
6	C0014742	7.09939564605009e-06
6	C0022107	7.048382697168165e-06
6	C0001824	6.944021049885315e-06
6	C0428977	6.879458163472673e-06
6	C0033975	6.561080457089746e-06
6	C0039070	6.531180312871414e-06
6	C0030193	6.4645573349172345e-06
6	C0001807	6.365202222016488e-06
6	C0011570	6.291767724078103e-06
6	C0041657	6.268467337529724e-06
6	C0520966	6.265072178746771e-06
6	C0003862	6.260331338580481e-06
6	C0000737	6.235586511841635e-06
6	C0038325	6.200154866963526e-06
6	C0234215	6.180321933264055e-06
6	C0231528	6.1459764229929135e-06
6	C0043096	6.140767629597796e-06
6	C0424295	6.006429243036166e-06
6	C0035455	5.990474484037355e-06
6	C0021053	5.965454230753902e-06
6	C0043352	5.949641223708904e-06
6	C0687713	5.8826744122463896e-06
6	C0014591	5.853601236170968e-06
6	C0267792	5.8278533188622745e-06
6	C0020458	5.764900239607329e-06
6	C0014518	5.734129984519505e-06
6	C1306341	5.721194531122433e-06
6	C0039231	5.720699560722234e-06
6	C0032285	5.6950752715535e-06
6	C0037199	5.6531283738394855e-06
6	C0233414	5.57087582314204e-06
6	C0575081	5.557541322593727e-06
6	C0497156	5.4984351837745015e-06
6	C0004604	5.487483255838963e-06
6	C0233472	5.4864744609380754e-06
6	C0085633	5.477140922830661e-06
6	C0006277	5.46734140566108e-06
6	C0010200	5.463204166919331e-06
6	C0032617	5.442392420131311e-06
6	C0549249	5.392312880679594e-06
6	C0018965	5.390470353615319e-06
6	C0027947	5.380550750434502e-06
6	C0233632	5.315150301070209e-06
6	C0002792	5.303089869008645e-06
6	C1167965	5.28534805510212e-06
6	C0231218	5.275894886008089e-06
6	C0040264	5.275157435790849e-06
6	C2047937	5.260400585490365e-06
6	C0008031	5.231578802297943e-06
6	C0002994	5.176782473965867e-06
6	C0025061	5.164300584725346e-06
