multiplex	node	score
1	Gene_1557	5.777704639522479e-05
1	Gene_6323	5.5003400307139774e-05
1	Gene_3356	5.4884535841747226e-05
1	Gene_1576	5.391233352107133e-05
1	Gene_6326	5.379612830869945e-05
1	Gene_2353	5.326282795738754e-05
1	Gene_773	4.954191737749152e-05
1	Gene_213	4.406177622288601e-05
1	Gene_3363	4.3886895575902425e-05
1	Gene_2554	4.369418587990289e-05
1	Gene_112476	4.178334425831616e-05
1	Gene_6532	4.139802389638557e-05
1	Gene_6328	4.099610416655662e-05
1	Gene_5243	3.971698742868515e-05
1	Gene_2566	3.914622799582424e-05
1	Gene_2561	3.9055283744506174e-05
1	Gene_7124	3.898905865176163e-05
1	Gene_627	3.829781095449434e-05
1	Gene_6335	3.668297855046081e-05
1	Gene_6329	3.662169592669208e-05
1	Gene_3352	3.453414083717909e-05
1	Gene_6334	3.2430471700480196e-05
1	Gene_762	3.230750254895415e-05
1	Gene_2898	3.185464461809843e-05
1	Gene_6443	3.177884004549228e-05
1	Gene_9254	3.160032725623108e-05
1	Gene_2891	3.091402376413849e-05
1	Gene_2558	2.9836434000046713e-05
1	Gene_6505	2.9064068748387166e-05
1	Gene_1137	2.9028483626401473e-05
1	Gene_18	2.8835844974832905e-05
1	Gene_5443	2.8586420881402017e-05
1	Gene_1244	2.858273486446033e-05
1	Gene_1565	2.849545779477508e-05
1	Gene_2915	2.7944310434286535e-05
1	Gene_1139	2.7873504638967057e-05
1	Gene_8913	2.7552136681774964e-05
1	Gene_1401	2.6957910967154835e-05
1	Gene_2562	2.6908927551464886e-05
1	Gene_2550	2.675229308080869e-05
1	Gene_7442	2.6094728522807542e-05
1	Gene_7054	2.6032544366736286e-05
1	Gene_6529	2.5595396055037017e-05
1	Gene_1392	2.5485471694533423e-05
1	Gene_2904	2.538581516466174e-05
1	Gene_6331	2.530120721483572e-05
1	Gene_114771	2.5208993303224154e-05
1	Gene_794	2.519393778618553e-05
1	Gene_2897	2.5143350762251482e-05
1	Gene_2563	2.510427035432353e-05
1	Gene_594857	2.5065792204942747e-05
1	Gene_3351	2.4795959988612653e-05
1	Gene_8912	2.4640647219396784e-05
1	Gene_1571	2.462060782373814e-05
1	Gene_2890	2.4619331925090775e-05
1	Gene_388372	2.4590527479436062e-05
1	Gene_5020	2.456334831083479e-05
1	Gene_151295	2.446012248124174e-05
1	Gene_2893	2.4455059990183098e-05
1	Gene_2903	2.4427558100490852e-05
1	Gene_22953	2.4405894817557295e-05
1	Gene_9900	2.432722636308782e-05
1	Gene_4852	2.4321617619183196e-05
1	Gene_2571	2.4252397730401982e-05
1	Gene_84239	2.4198895166330602e-05
1	Gene_2572	2.4195121210860784e-05
1	Gene_256471	2.4108262926207296e-05
1	Gene_51629	2.4069589492782617e-05
1	Gene_793	2.396890692978464e-05
1	Gene_377677	2.3923288964393796e-05
1	Gene_358	2.3824367505010477e-05
1	Gene_8869	2.3770219814293447e-05
1	Gene_2901	2.3749900901079658e-05
1	Gene_9211	2.37474849753399e-05
1	Gene_1129	2.370374651338307e-05
1	Gene_3350	2.370296422159916e-05
1	Gene_57094	2.3684909805871116e-05
1	Gene_1600	2.356029900153931e-05
1	Gene_5743	2.3495808936759044e-05
1	Gene_6376	2.3487512609574387e-05
1	Gene_51083	2.3472106608298417e-05
1	Gene_57582	2.3425154991158888e-05
1	Gene_51733	2.3400098112238e-05
1	Gene_5621	2.3378318555420353e-05
1	Gene_3766	2.3375336022155974e-05
1	Gene_1524	2.3337127615855112e-05
1	Gene_6348	2.3326394435624482e-05
1	Gene_1237	2.3308354466050283e-05
1	Gene_1128	2.3298766526994435e-05
1	Gene_1185	2.327436654506606e-05
1	Gene_1641	2.3226166268348286e-05
1	Gene_378884	2.3219003440276116e-05
1	Gene_10804	2.3206931169779136e-05
1	Gene_4514	2.32025514639064e-05
1	Gene_6496	2.318683775296934e-05
1	Gene_5099	2.3123743030998547e-05
1	Gene_2918	2.3118073883883174e-05
1	Gene_1822	2.3116543254031343e-05
1	Gene_2914	2.311137030061803e-05
1	Gene_57526	2.310735355934868e-05
1	Gene_9681	2.3092439652315722e-05
1	Gene_6750	2.30550092988948e-05
1	Gene_163175	2.3045763156809706e-05
1	Gene_55203	2.2979456006921464e-05
1	Gene_112755	2.2964498429919475e-05
1	Gene_5027	2.2957030373881504e-05
1	Gene_56978	2.2948996122584484e-05
1	Gene_5803	2.2906546511918234e-05
1	Gene_5816	2.2894550438595462e-05
1	Gene_197	2.2863785121080065e-05
1	Gene_2055	2.2833003774550608e-05
1	Gene_57575	2.2830738349959237e-05
1	Gene_1559	2.2729384140270322e-05
1	Gene_2911	2.271473684200233e-05
1	Gene_361	2.2638207350544137e-05
1	Gene_1131	2.2627917840032115e-05
1	Gene_551	2.2626834878474517e-05
1	Gene_623	2.2579831918648622e-05
1	Gene_55275	2.2478705420480348e-05
1	Gene_347	2.2472880453806316e-05
1	Gene_79944	2.2468068301042152e-05
1	Gene_3557	2.2463368481783228e-05
1	Gene_161357	2.2459092007104104e-05
1	Gene_51114	2.2449857006390314e-05
1	Gene_1742	2.2422611074677536e-05
1	Gene_5507	2.24143428938487e-05
1	Gene_2670	2.2349902815126148e-05
1	Gene_8404	2.2339314708538805e-05
1	Gene_4826	2.232102338125091e-05
1	Gene_1232	2.2313571688258637e-05
1	Gene_57465	2.2293550701531606e-05
1	Gene_166336	2.228125172152552e-05
1	Gene_23583	2.2275881925592935e-05
1	Gene_1393	2.226517480277515e-05
1	Gene_2596	2.2250937919282593e-05
1	Gene_10900	2.224828941531756e-05
1	Gene_6487	2.2247255760960197e-05
1	Gene_2668	2.22306774543035e-05
1	Gene_57030	2.222090644167882e-05
1	Gene_6324	2.2208811021473237e-05
1	Gene_10803	2.2207532931468157e-05
1	Gene_6506	2.2195863182016912e-05
1	Gene_729230	2.2195644543775747e-05
1	Gene_79641	2.2173706911336874e-05
1	Gene_6640	2.213580703881751e-05
1	Gene_5173	2.2119117265135183e-05
1	Gene_1996	2.2110793886018526e-05
1	Gene_7019	2.2105004682109466e-05
1	Gene_84295	2.2099596096303238e-05
1	Gene_2009	2.2085877052617597e-05
1	Gene_4908	2.20464413052642e-05
1	Gene_1234	2.2024914159218584e-05
1	Gene_4988	2.2020271747346257e-05
1	Gene_6547	2.2009842934495478e-05
1	Gene_5071	2.2008625243716844e-05
1	Gene_7957	2.1993095095349744e-05
1	Gene_27286	2.1990075145531255e-05
1	Gene_85440	2.1984876079990865e-05
1	Gene_170302	2.1979433434476675e-05
1	Gene_26047	2.1952466648701667e-05
1	Gene_2775	2.193969014337425e-05
1	Gene_4318	2.1920102508356143e-05
1	Gene_5024	2.191128242416024e-05
1	Gene_10715	2.190846615224281e-05
1	Gene_2912	2.189926010389817e-05
1	Gene_6792	2.1893663195119615e-05
1	Gene_8645	2.189273398250588e-05
1	Gene_4803	2.1891162294058544e-05
1	Gene_10369	2.1841247841874034e-05
1	Gene_150	2.1826906513492083e-05
1	Gene_10368	2.1823845809494296e-05
1	Gene_2534	2.181111913469657e-05
1	Gene_2913	2.180029952568475e-05
1	Gene_7534	2.1784150738771688e-05
1	Gene_221927	2.1775556931809756e-05
1	Gene_6900	2.176591165955358e-05
1	Gene_5649	2.176012487709823e-05
1	Gene_207	2.1696800028411327e-05
1	Gene_4133	2.1696454247608092e-05
1	Gene_25953	2.1691028681169937e-05
1	Gene_116442	2.167306059064979e-05
1	Gene_53944	2.162115281656708e-05
1	Gene_3751	2.1606995900711185e-05
1	Gene_1135	2.1606919730674764e-05
1	Gene_6752	2.158798332260232e-05
1	Gene_6543	2.158724095719445e-05
1	Gene_51554	2.15838595067654e-05
1	Gene_144165	2.1582423210038975e-05
1	Gene_2056	2.1580455812378764e-05
1	Gene_27429	2.1559772639129056e-05
1	Gene_57468	2.1558285263844833e-05
1	Gene_6579	2.1546253689342618e-05
1	Gene_6753	2.1542871277020723e-05
1	Gene_288	2.1539660951356036e-05
1	Gene_834	2.1510039061544576e-05
1	Gene_11255	2.1503563779182326e-05
1	Gene_8831	2.1489549187122574e-05
1	Gene_84188	2.1488297331253834e-05
1	Gene_2908	2.148316169327945e-05
1	Gene_57282	2.147753436214375e-05
1	Gene_5277	2.1461210525480353e-05
1	Gene_51305	2.1439581563937953e-05
1	Gene_6853	2.1432247220755736e-05
1	Gene_785	2.141728397148001e-05
1	Gene_3727	2.1413283945383383e-05
1	Gene_6415	2.1409701277882466e-05
1	Gene_1181	2.1395602599970493e-05
1	Gene_26053	2.1383559640666205e-05
1	Gene_3553	2.1383225322291155e-05
1	Gene_3786	2.138190864954714e-05
1	Gene_6387	2.1371740367341083e-05
1	Gene_1583	2.1369562283971105e-05
1	Gene_51604	2.1364672872085924e-05
1	Gene_5602	2.136388808932244e-05
1	Gene_488	2.136140952498414e-05
1	Gene_1203	2.135894950047961e-05
1	Gene_348980	2.13536197657145e-05
1	Gene_4842	2.1335035156631168e-05
1	Gene_3749	2.132697835270845e-05
1	Gene_6347	2.1316609857717966e-05
1	Gene_6755	2.1311212304277463e-05
1	Gene_1756	2.130661951718581e-05
1	Gene_6546	2.1296093965611612e-05
1	Gene_776	2.1260866972650036e-05
1	Gene_6507	2.1230756934467198e-05
1	Gene_79783	2.120485287816963e-05
1	Gene_4282	2.1188182772262858e-05
1	Gene_81614	2.1187408825275017e-05
1	Gene_9353	2.1179551289426386e-05
1	Gene_5327	2.1178663999727194e-05
1	Gene_7422	2.1174120247358556e-05
1	Gene_1141	2.1170589399482825e-05
1	Gene_4985	2.1163121910651577e-05
1	Gene_5376	2.1159508820316306e-05
1	Gene_590	2.115944819335457e-05
1	Gene_836	2.115241055368769e-05
1	Gene_26278	2.115160161414279e-05
1	Gene_3725	2.114049482216957e-05
1	Gene_6751	2.1127695799943242e-05
1	Gene_4887	2.1125444438236503e-05
1	Gene_7296	2.1120522741580756e-05
1	Gene_8629	2.1115945873011877e-05
1	Gene_1000	2.1110458940336343e-05
1	Gene_3756	2.108706267051447e-05
1	Gene_60	2.106639898056245e-05
1	Gene_3745	2.1063447791527015e-05
1	Gene_6754	2.1059560901430428e-05
1	Gene_9132	2.103741435480379e-05
1	Gene_4208	2.1026740183095597e-05
1	Gene_10656	2.1015151900993026e-05
1	Gene_5579	2.0996694894529343e-05
1	Gene_4200	2.0984997701905536e-05
1	Gene_998	2.0984670478376406e-05
1	Gene_429	2.0975390624692303e-05
1	Gene_4916	2.0971459078886193e-05
1	Gene_3785	2.096996469074638e-05
1	Gene_471	2.096344246857921e-05
1	Gene_4885	2.095288836613294e-05
1	Gene_652	2.094901360161905e-05
1	Gene_27012	2.0943726577985724e-05
1	Gene_4317	2.0939434119667583e-05
1	Gene_2316	2.0923009900820475e-05
1	Gene_5048	2.0894140049740383e-05
1	Gene_2826	2.087594166596397e-05
1	Gene_501	2.0870784631695904e-05
1	Gene_10763	2.0865434118003814e-05
1	Gene_54982	2.0860252083024265e-05
1	Gene_23411	2.085733110994147e-05
1	Gene_3746	2.0853854525365146e-05
1	Gene_5979	2.085309402213038e-05
1	Gene_5329	2.0849550889121155e-05
1	Gene_10100	2.0841456285092232e-05
1	Gene_55966	2.0837280646992578e-05
1	Gene_4915	2.0836390196505828e-05
1	Gene_4843	2.0829071365206056e-05
1	Gene_6925	2.0822037691485395e-05
1	Gene_6714	2.0819274584701654e-05
1	Gene_2752	2.080291170032191e-05
1	Gene_596	2.0799879664438038e-05
1	Gene_51124	2.079364715809944e-05
1	Gene_3606	2.079197945829946e-05
1	Gene_55227	2.0791596394676325e-05
1	Gene_3777	2.0786110937260497e-05
1	Gene_1843	2.0784977535584718e-05
1	Gene_5274	2.0773409668685347e-05
1	Gene_328	2.0773007138755494e-05
1	Gene_23556	2.0772907117422668e-05
1	Gene_9429	2.075733398889091e-05
1	Gene_841	2.0751461011577005e-05
1	Gene_624	2.075119229860231e-05
1	Gene_183	2.0748728013747074e-05
1	Gene_5025	2.074053581032531e-05
1	Gene_8514	2.0728425836909373e-05
1	Gene_958	2.0723595972568582e-05
1	Gene_11284	2.0721083358797502e-05
1	Gene_55163	2.0718477040834847e-05
1	Gene_9697	2.0717112589771265e-05
1	Gene_3920	2.071640153698977e-05
1	Gene_3014	2.0709831531739245e-05
1	Gene_4155	2.0703067334310116e-05
1	Gene_10479	2.070249991888494e-05
1	Gene_102	2.0700246653722818e-05
1	Gene_7355	2.0696636535949224e-05
1	Gene_7417	2.069188861888206e-05
1	Gene_950	2.0690261883915358e-05
1	Gene_132	2.068087290272943e-05
1	Gene_3673	2.0666158400090565e-05
1	Gene_10898	2.0660591736809548e-05
1	Gene_5228	2.0660079937775737e-05
1	Gene_81570	2.0658953250006482e-05
1	Gene_2081	2.0655528643306957e-05
1	Gene_9852	2.0649172438072093e-05
1	Gene_2632	2.064753302528296e-05
1	Gene_3572	2.0645278283614163e-05
1	Gene_6535	2.0643847648730702e-05
1	Gene_1555	2.0643785131624325e-05
1	Gene_1236	2.064215715725736e-05
1	Gene_6558	2.0630760135361286e-05
1	Gene_9570	2.0628173010709884e-05
1	Gene_2348	2.0625586800832964e-05
1	Gene_23245	2.0613975421755368e-05
1	Gene_3315	2.0612483317441894e-05
1	Gene_835	2.060381048319083e-05
1	Gene_2185	2.059568994510882e-05
1	Gene_23236	2.0593210654465538e-05
1	Gene_2475	2.0592218565687066e-05
1	Gene_5970	2.058873397576928e-05
1	Gene_7421	2.0574470437700114e-05
1	Gene_199	2.057208033385756e-05
1	Gene_8754	2.0569998543810506e-05
1	Gene_2876	2.0555922899125695e-05
1	Gene_4758	2.055566448613971e-05
1	Gene_348	2.05525350871487e-05
1	Gene_3162	2.0547789023766796e-05
1	Gene_7453	2.0538022672355068e-05
1	Gene_5610	2.0537321857597977e-05
1	Gene_8893	2.0517891632910215e-05
1	Gene_3359	2.0504635567688162e-05
1	Gene_3791	2.0504310891412913e-05
1	Gene_210	2.049779907928013e-05
1	Gene_1106	2.0482427409644462e-05
1	Gene_6812	2.0479436962824978e-05
1	Gene_7249	2.0476714321162305e-05
1	Gene_5860	2.0475790719824076e-05
1	Gene_3726	2.04699123977203e-05
1	Gene_2247	2.046701897143201e-05
1	Gene_427	2.0463363939584853e-05
1	Gene_10617	2.04581771203007e-05
1	Gene_847	2.0449435534912836e-05
1	Gene_7337	2.044876036945259e-05
1	Gene_23229	2.044437020591494e-05
1	Gene_3778	2.0439235477637662e-05
1	Gene_4771	2.0433969012186507e-05
1	Gene_1268	2.0417782383531935e-05
1	Gene_4204	2.041645349322552e-05
1	Gene_5211	2.0399224252653054e-05
1	Gene_5428	2.038616939555755e-05
1	Gene_1476	2.0382528093014263e-05
1	Gene_7416	2.0377085116079876e-05
1	Gene_4968	2.0366554085238155e-05
1	Gene_1846	2.0362372471730487e-05
1	Gene_6709	2.0361779054013974e-05
1	Gene_118	2.0355731997785744e-05
1	Gene_5328	2.0353707994482126e-05
