SLC25A4	UMLS:C1836460	1
GRM6	UMLS:C1850362	1
GSN	UMLS:C1622345	1
GSS	UMLS:C0398746	1
GUCA1A	UMLS:C1865869	1
GUSB	UMLS:C0085132	1
UBIAD1	UMLS:C0271287	1
GYG1	UMLS:C3150754	1
POMT2	UMLS:C3150411	1
POMT2	UMLS:C3150416	1
POMT2	UMLS:C3150418	1
DMGDH	UMLS:C1853892	1
PSAT1	UMLS:C1970253	1
GYS2	UMLS:C1855861	1
GUCY2D	UMLS:C1866293	1
GUCY2D	UMLS:C2931258	1
SLC40A1	UMLS:C1853733	1
RAX	UMLS:C1970237	1
HSD17B10	UMLS:C1845517	1
HADHA	UMLS:C0342786	1
HADHB	UMLS:C0342786	1
HADH	UMLS:C1291230	1
HADH	UMLS:C1864948	1
HAL	UMLS:C0220992	1
HBB	UMLS:C0005283	1
HCCS	UMLS:C0796070	1
SERPIND1	UMLS:C0398626	1
HTT	UMLS:C0020179	1
HEXA	UMLS:C0039373	1
HEXB	UMLS:C0036161	1
CFH	UMLS:C0242383	1
CFH	UMLS:C0398777	1
CFH	UMLS:C1853147	1
HFE	UMLS:C0018995	1
HGD	UMLS:C0002066	1
VSX1	UMLS:C0339284	1
VSX1	UMLS:C1835677	1
HK1	UMLS:C3150343	1
MNX1	UMLS:C1531773	1
HLA-DRB1	UMLS:C0003873	1
HLCS	UMLS:C0268581	1
HMBS	UMLS:C0162565	1
HMGCS2	UMLS:C2751532	1
HNF4A	UMLS:C1852093	1
HOXA2	UMLS:C2676772	1
HOXA13	UMLS:C1841679	1
HOXA13	UMLS:C1867801	1
HOXD10	UMLS:C0240912	1
HOXD13	UMLS:C0220664	1
HOXD13	UMLS:C1861348	1
HOXD13	UMLS:C1861367	1
HOXD13	UMLS:C1862102	1
APC	UMLS:C0025149	1
HPGD	UMLS:C0029411	1
HPGD	UMLS:C1861514	1
HPRT1	UMLS:C0023374	1
HPRT1	UMLS:C0268117	1
HRAS	UMLS:C0265318	1
HRAS	UMLS:C0587248	1
MMAB	UMLS:C1855102	1
HRG	UMLS:C2751090	1
HSD17B3	UMLS:C0268296	1
HSD17B4	UMLS:C0342870	1
HSF4	UMLS:C0266537	1
HSPB1	UMLS:C1847823	1
HSPB1	UMLS:C2608087	1
HSPD1	UMLS:C1854467	1
HSPD1	UMLS:C2677109	1
APOA1	UMLS:C0268389	1
HYAL1	UMLS:C1291490	1
APOB	UMLS:C1704417	1
VSX2	UMLS:C1864720	1
VSX2	UMLS:C1864721	1
ACADM	UMLS:C0220710	1
SLC6A19	UMLS:C0018609	1
FREM2	UMLS:C0265233	1
IDH2	UMLS:C3150909	1
CFI	UMLS:C3463916	1
RSPH4A	UMLS:C2675229	1
EYS	UMLS:C1864446	1
ZFP57	UMLS:C1832386	1
ZNF81	UMLS:C1845333	1
TUBB2B	UMLS:C2750247	1
APOE	UMLS:C0002395	1
APOE	UMLS:C2673196	1
IGF1R	UMLS:C1849157	1
NIPAL4	UMLS:C2677065	1
ACADS	UMLS:C0342783	1
IGHMBP2	UMLS:C1858517	1
APP	UMLS:C0002395	1
APP	UMLS:C2751536	1
IHH	UMLS:C1843096	1
IHH	UMLS:C1862151	1
FAS	UMLS:C1328840	1
IL2RG	UMLS:C2931540	1
IL4	UMLS:C0004096	1
IL6	UMLS:C0011860	1
IL10RA	UMLS:C2751053	1
IL13	UMLS:C0004096	1
ACADSB	UMLS:C1864912	1
IMPDH1	UMLS:C1867299	1
ING1	UMLS:C1168401	1
INS	UMLS:C1833104	1
INS	UMLS:C1852092	1
INS	UMLS:C3150617	1
INSL3	UMLS:C0010417	1
INSR	UMLS:C0265344	1
INSR	UMLS:C0342278	1
INSR	UMLS:C1864952	1
PDX1	UMLS:C1833382	1
IRF6	UMLS:C0175697	1
IRF6	UMLS:C0265259	1
IRF6	UMLS:C1837213	1
IRS1	UMLS:C0011860	1
AR	UMLS:C0039585	1
ITGA2B	UMLS:C0040015	1
ABCC6	UMLS:C0033847	1
ITGB2	UMLS:C0398738	1
ITGB3	UMLS:C0040015	1
ITGB4	UMLS:C0268374	1
ITGB4	UMLS:C1856934	1
ACADVL	UMLS:C0342784	1
ITK	UMLS:C2751686	1
ITPR1	UMLS:C1847725	1
ITPR1	UMLS:C1861732	1
IVD	UMLS:C0268575	1
JAK2	UMLS:C0023467	1
JAK2	UMLS:C0032463	1
JUP	UMLS:C1969081	1
KARS	UMLS:C3150897	1
KCNA1	UMLS:C1719788	1
PTPRQ	UMLS:C3150654	1
KIF7	UMLS:C0796147	1
KCNC3	UMLS:C1854488	1
CERKL	UMLS:C1842127	1
KCNE1	UMLS:C1867904	1
KCNH2	UMLS:C1865020	1
