multiplex	node	score
3	Compound_DB00996	0.0017869228755348545
3	Compound_DB00313	0.0016692759874633904
3	Compound_DB00273	0.001653649247921931
3	Compound_DB00252	0.001576233298481515
3	Compound_DB00564	0.0015410390414547443
3	Compound_DB01174	0.0015379944366707842
3	Compound_DB01068	0.0015243314384050688
3	Compound_DB00347	0.001519448933286743
3	Compound_DB06218	0.0015151061643472183
3	Compound_DB00818	0.0015011265464869351
3	Compound_DB00230	0.0014979297675007475
3	Compound_DB00555	0.0014962776903818752
3	Compound_DB00819	0.0014934956262397901
3	Compound_DB00829	0.0014914109242581631
3	Compound_DB00794	0.001490691697572759
3	Compound_DB00349	0.0014877283561107962
3	Compound_DB00776	0.0014823953931519895
3	Compound_DB00683	0.0014737741852795623
3	Compound_DB01351	0.0014721370470950964
3	Compound_DB01320	0.0014635627827587646
3	Compound_DB00949	0.0014629091721482224
3	Compound_DB00909	0.0014596032229489838
3	Compound_DB01202	0.0014438845048462745
3	Compound_DB01080	0.0014384941917604482
3	Compound_DB06201	0.0014321138339516437
3	Compound_DB01031	0.0003276602671007412
3	Compound_DB00517	0.00030752996320019014
3	Compound_DB00617	0.0002790525231326704
3	Compound_DB06716	0.00027592069549788853
3	Compound_DB00703	0.00027494461964433216
3	Compound_DB00669	0.00024528167360536997
3	Compound_DB00918	0.00024379721316965483
3	Compound_DB00241	0.00023735597762306613
3	Compound_DB00216	0.00023591500427835917
3	Compound_DB00315	0.00023005881334505873
3	Compound_DB00953	0.00022248654208453385
3	Compound_DB00321	0.0002209928143849715
3	Compound_DB00696	0.00022062009730279314
3	Compound_DB00952	0.0002184805298912151
3	Compound_DB00924	0.00021792125347372803
3	Compound_DB00434	0.00021631762620261555
3	Compound_DB01435	0.00021236066966539793
3	Compound_DB00320	0.0002058338855211031
3	Compound_DB00353	0.00020499672242602253
3	Compound_DB00788	0.00020461576400556344
3	Compound_DB00586	0.00020408353715496645
3	Compound_DB01173	0.0002039136097729195
3	Compound_DB00697	0.00020184873766356732
3	Compound_DB00328	0.00020128596239529144
3	Compound_DB00571	0.00020117307099999366
3	Compound_DB00661	0.00020075197840677386
3	Compound_DB00945	0.00019959738756467117
3	Compound_DB00201	0.00019957415977205127
3	Compound_DB00635	0.00019911286926055873
3	Compound_DB01233	0.00019886528545163818
3	Compound_DB00998	0.0001979916670794655
3	Compound_DB00316	0.00019773500614392143
3	Compound_DB00373	0.000196894202893285
3	Compound_DB00149	0.00017439377324201922
3	Compound_DB00130	0.00016809023979665416
3	Compound_DB00161	0.00016796783101473504
3	Compound_DB06775	0.00016304730773417014
3	Compound_DB00205	0.0001384286988026971
3	Compound_DB00384	0.00013803511789439352
3	Compound_DB00849	0.00013730604964401374
3	Compound_DB05246	0.00012157638614242007
3	Compound_DB00498	0.00010231962497054245
3	Compound_DB00745	9.504565009456674e-05
3	Compound_DB00120	9.336313373972092e-05
3	Compound_DB01121	9.234461768948033e-05
3	Compound_DB01437	8.720350947379491e-05
3	Compound_DB00754	8.589559191005025e-05
3	Compound_DB00575	8.303394430379811e-05
3	Compound_DB00832	7.927519521793924e-05
3	Compound_DB00676	7.644305744391219e-05
3	Compound_DB00312	7.292497940938594e-05
3	Compound_DB00237	7.249968751777361e-05
3	Compound_DB00306	7.233885088599014e-05
3	Compound_DB00423	7.030039775224108e-05
3	Compound_DB00418	7.021680010494162e-05
3	Compound_DB01353	6.975172122424434e-05
3	Compound_DB01352	6.950113549184414e-05
3	Compound_DB00812	6.775228564091486e-05
3	Compound_DB00268	6.070172704054703e-05
3	Compound_DB01354	5.9666159858116044e-05
3	Compound_DB01235	5.887037335417114e-05
3	Compound_DB00413	5.767046198738761e-05
3	Compound_DB00561	5.754516353100212e-05
3	Compound_DB00190	5.708478513701799e-05
3	Compound_DB00193	5.658409397386763e-05
3	Compound_DB00404	5.478140571111885e-05
3	Compound_DB01215	5.34383973559052e-05
3	Compound_DB00897	5.339380708988112e-05
3	Compound_DB00842	5.31945021256626e-05
3	Compound_DB00628	5.25487813225782e-05
3	Compound_DB00690	5.2053747062028725e-05
3	Compound_DB01567	5.136269928031211e-05
3	Compound_DB01511	5.11934537752751e-05
3	Compound_DB00186	5.0482922397798105e-05
3	Compound_DB01588	5.030344709069791e-05
